time,open,high,low,close
1673521200,1399.66,1400.01,1395.72,1395.72
1673523000,1395.63,1399.53,1395.58,1397.89
1673524800,1397.67,1399.49,1394.92,1395.36
1673526600,1394.92,1399.86,1391.7,1399.57
1673528400,1399.13,1405.59,1386.29,1386.29
1673530200,1386.12,1408.05,1372.04,1405.47
1673532000,1405.24,1407.88,1388.93,1391.44
1673533800,1391.66,1392.52,1372.45,1381.01
1673535600,1381.22,1388.74,1379.94,1384.01
1673537400,1383.8,1388.7,1380.96,1385.89
1673539200,1385.76,1388.22,1383.3,1387.89
1673541000,1388.29,1388.3,1384.46,1386.61
1673542800,1386.61,1401.89,1384.85,1399.98
1673544600,1399.94,1432.82,1396.71,1428.23
1673546400,1427.99,1431.95,1415.5,1415.5
1673548200,1415.5,1425.76,1412.98,1420.61
1673550000,1421.61,1424.94,1417.44,1422.9
1673551800,1423.02,1437.22,1421.66,1425.79
1673553600,1426.27,1433.92,1423.44,1433.38
1673555400,1433.49,1435.11,1424.85,1433.16
1673557200,1434.28,1437.83,1422.89,1425.23
1673559000,1425.08,1428.7,1423.07,1427.03
1673560800,1426.46,1427.19,1418.57,1419.28
1673562600,1418.5,1422.97,1416.88,1422.97
1673564400,1422.54,1422.54,1416.69,1416.92
1673566200,1416.23,1418.65,1414.03,1416.23
1673568000,1415.75,1417.93,1411.34,1414.5
1673569800,1414.75,1414.75,1402.74,1406.11
1673571600,1406.17,1408.65,1404.65,1404.98
1673573400,1404.84,1407.12,1400.9,1406.91
1673575200,1406.91,1409.35,1405.46,1406.25
1673577000,1405.74,1409.57,1405.59,1409.04
1673578800,1409.29,1411.11,1408.18,1410.29
1673580600,1410.47,1415.41,1410.47,1415.25
1673582400,1415.25,1416.05,1412.8,1413.92
1673584200,1414.1,1414.42,1410.62,1410.62
1673586000,1410.75,1413.57,1409.69,1411.57
1673587800,1411.07,1411.17,1406.3,1406.61
1673589600,1406.49,1410.22,1405.82,1408.55
1673591400,1408.8,1411.87,1408.49,1411.58
1673593200,1411.6,1411.7,1405.6,1405.89
1673595000,1405.69,1409.28,1405.69,1408.32
1673596800,1408.43,1410.03,1406.83,1409.97
1673598600,1410.12,1410.26,1406.97,1408.75
1673600400,1409.01,1412.35,1408.83,1410.61
1673602200,1410.63,1413.02,1409.93,1410.25
1673604000,1410.03,1415.1,1409.52,1411.55
1673605800,1411.35,1419.12,1404.36,1416.56
1673607600,1416,1416.93,1412.3,1412.31
1673609400,1411.92,1412.59,1407.4,1409.68
1673611200,1409.4,1410.76,1406.67,1407.58
1673613000,1407.11,1409.69,1401.61,1406.52
1673614800,1406.97,1407.46,1403.63,1405.62
1673616600,1405.21,1407.48,1403.88,1404.66
1673618400,1404.36,1409.82,1403.06,1408.03
1673620200,1408.81,1416.28,1406.61,1409.72
1673622000,1409.48,1424.45,1408.81,1423.69
1673623800,1423.5,1423.5,1417.82,1421.93
1673625600,1422.19,1422.73,1406.97,1411.89
1673627400,1412.2,1414.53,1409.51,1410.92
1673629200,1411.28,1424.65,1410.87,1419.14
1673631000,1420.05,1421.29,1412.27,1416.75
1673632800,1417.36,1425.17,1417.01,1418.52
1673634600,1418.69,1421.01,1415.93,1416.27
1673636400,1416.93,1417.97,1414.57,1416.93
1673638200,1417.23,1420.61,1415.6,1420.12
1673640000,1420.47,1423.37,1417.48,1419.3
1673641800,1419.06,1431.12,1419.05,1426.67
1673643600,1426.59,1435.6,1420.68,1432.71
1673645400,1432.74,1462.42,1430.33,1455.29
1673647200,1455.56,1464.62,1455.03,1460.61
1673649000,1460.77,1464.69,1448.62,1453.61
1673650800,1454.71,1457.05,1442.51,1448.21
1673652600,1448.34,1451.83,1447.72,1450.41
1673654400,1450.81,1481.94,1449.42,1476.56
1673656200,1477.02,1590.83,1472.74,1540.77
1673658000,1540.92,1560.78,1536.17,1541.44
1673659800,1540.28,1553.35,1539.25,1551.7
1673661600,1552.31,1560.03,1549.35,1554.93
1673663400,1555.51,1560.24,1553.28,1557.7
1673665200,1557.32,1559.41,1547.13,1554.45
1673667000,1553.9,1556.62,1550.35,1556.62
1673668800,1556.33,1557.14,1551.27,1553.58
1673670600,1554.05,1557.38,1550.71,1553.32
1673672400,1553.54,1554.39,1540.7,1544.7
1673674200,1544.62,1549.72,1543.92,1546.65
1673676000,1547.13,1551.36,1546.78,1549.82
1673677800,1550.17,1556.84,1548.8,1556.53
1673679600,1556.14,1557.51,1551.63,1554.37
1673681400,1554.68,1554.97,1549.77,1553.24
1673683200,1553.48,1563.34,1552.46,1559.73
1673685000,1559.15,1564.36,1558.79,1562.44
1673686800,1562.84,1563.43,1508.86,1523.4
1673688600,1523.44,1525.19,1512.12,1522.38
1673690400,1521.96,1522.86,1504.1,1511.08
1673692200,1511.24,1523.37,1511.24,1522.27
1673694000,1522.45,1535.9,1521.64,1531.2
1673695800,1531.07,1532.5,1525.64,1530.27
1673697600,1530.31,1533.43,1520.66,1532.68
1673699400,1533.11,1546.27,1532.1,1538.17
1673701200,1538.39,1540.41,1531.79,1533.57
1673703000,1533.63,1535.8,1529.52,1533.51
1673704800,1533.24,1534.63,1530.1,1533.02
1673706600,1533.24,1546.23,1507.39,1522.14
1673708400,1522.54,1525.72,1516.58,1523.7
1673710200,1523.67,1528.11,1520.26,1525.67
1673712000,1525.81,1532.77,1523.41,1528.46
1673713800,1528.82,1530.78,1524.48,1528.92
1673715600,1528.52,1534.52,1527.05,1533.04
1673717400,1533.34,1536.84,1526.57,1529.17
1673719200,1528.75,1531.88,1525.1,1527.08
1673721000,1527.64,1535.07,1526.88,1532.99
1673722800,1532.81,1535.66,1530.54,1534.38
1673724600,1534.75,1538.07,1526.57,1529.63
1673726400,1529.63,1532.86,1527.21,1532.42
1673728200,1532.8,1536.98,1531.94,1535.05
1673730000,1535.85,1538.07,1531.21,1532.39
1673731800,1532.77,1541.07,1532.77,1538.48
1673733600,1538.6,1542.09,1538.22,1539.81
1673735400,1537.9,1555.73,1537.9,1553.84
1673737200,1550.62,1553.47,1544.46,1552.06
1673739000,1552.79,1554.09,1548.93,1549.2
1673740800,1549.33,1552.16,1542.25,1543.24
1673742600,1542.97,1542.97,1516.38,1528.19
1673744400,1527.24,1530.57,1518.99,1521.6
1673746200,1521.58,1529.74,1521.58,1528.67
1673748000,1528.95,1531.38,1524.36,1527.39
1673749800,1527.52,1529.61,1519.98,1522.26
1673751600,1522.52,1526.79,1516.58,1521.43
1673753400,1521.99,1526.49,1520.35,1525.28
1673755200,1525.63,1527.66,1525.18,1527
1673757000,1527.22,1529.29,1524.69,1526.59
1673758800,1526.82,1529.73,1524.73,1528.93
1673760600,1528.81,1530.43,1526.46,1528.37
1673762400,1528.73,1529.73,1526.79,1529.14
1673764200,1528.84,1529.34,1524.65,1526.95
1673766000,1525.84,1526.07,1522.43,1524.22
1673767800,1523.85,1529.34,1523.41,1529.28
1673769600,1529.52,1530.94,1520.87,1522.91
1673771400,1523.08,1526.79,1519.29,1523.04
1673773200,1523.38,1526.33,1520.02,1525.4
